pmid,title,abstract,year,journal,doi,publication_date,authors,keywords,alignment_score,tfidf_alignment_score,is_outlier
34754832,Clinical outcome after surgery on schwannomas in the extremities.,"BACKGROUND: Schwannoma is a benign, encapsulated and slowly growing tumor originating from Schwann cells and is rarely seen in the peripheral nerve system. Typical symptoms are soreness, radiating pain and sensory loss combined with a soft tissue mass. AIM: To evaluate pre- and postoperative symptoms in patients operated for schwannomas in the extremities and investigate the rate of malignant transformation. METHODS: In this single center retrospective study design, all patients who had surgery for a benign schwannoma in the extremities from May 1997 to January 2018 were included. The location of the tumor in the extremities was divided into five groups; forearm, arm, shoulder, thigh and leg including foot. The locations of the tumor in the nerves were also categorized as either; proximal, distal, minor or major nerve. During the pre- and postoperative clinical evaluation, symptoms were classified as paresthesia, local pain, radiating pain, swelling, impairment of mobility/strength and asymptomatic tumors that were found incidentally (with magnetic resonance imaging). The patients were evaluated after surgery using the following categories: Asymptomatic or symptomatic patients (radiating and/or local pain) and those with complications. The follow up period was from the time of surgery until last examination of the particular physician. Multivariate logistic regression analysis was performed to identify independent prognostic factors for postoperative significant symptoms at follow-up. RESULTS: We identified 858 cases from the institutional pathology register. We excluded cases with duplicate diagnoses ( n = 407), pathology not including schwannomas ( n = 157), lesions involving the torso, spine and neck ( n = 150) leaving 144 patients for further analysis. In this group 99 patients underwent surgery and there were five complications recorded: 2 infections (treated with antibiotics) and 3 nerve palsies (2 involving the radial nerve and one involving the median nerve) that recovered spontaneously. At the end of follow-up, 1.4 mo (range 0.5-76) postoperatively, we recorded a post-operative decrease in clinical symptoms: Local pain 76% (6/25), radiating pain 97% (2/45), swelling 20% (8/10). Symptoms of paresthesia increased by 2.8% (37/36) and there was no change in motor weakness before and after surgery 1% (1/1). Multivariate analysis showed that tumors located within minor nerves had a significantly higher prevalence of postoperative symptoms compared with tumors in major nerves (odds ratio: 2.63; confidence intervals: 1.22-6.42, P = 0.029). One patient with schwannoma diagnosed by needle biopsy was diagnosed to have malignant transformation diagnosed in the surgically removed tumor. No local recurrences were reported. CONCLUSION: Surgery of schwannomas can be conducted with low risk of postoperative complications, acceptable decrease in clinical symptoms and risk of malignant transformation is low.",2021,World journal of orthopedics,10.5312/wjo.v12.i10.760,2021-10-18,Andreas Saine Granlund; Michala Skovlund Sørensen; Claus Lindkær Jensen; Birthe Højlund Bech; Michael Mørk Petersen,Extremities; Outcome; Removal; Schwannoma; Surgery; Symptoms,0.16176086891991487,0.13204556140916154,True
34189074,"Slacklining: A narrative review on the origins, neuromechanical models and therapeutic use.","Slacklining, the neuromechanical action of balance retention on a tightened band, is achieved through self-learned strategies combining dynamic stability with optimal energy expenditure. Published slacklining literature is recent and limited, including for neuromechanical control strategy models. This paper explores slacklining's definitions and origins to provide background that facilitates understanding its evolution and progressive incorporation into both prehabilitation and rehabilitation. Existing explanatory slacklining models are considered, their application to balance and stability, and knowledge-gaps highlighted. Current slacklining models predominantly derive from human quiet-standing and frontal plane movement on stable surfaces. These provide a multi-tiered context of the unique and complex neuro-motoric requirements for slacklining's multiple applications, but are not sufficiently comprehensive. This consequently leaves an incomplete understanding of how slacklining is achieved, in relation to multi-directional instability and complex multi-dimensional human movement and behavior. This paper highlights the knowledge-gaps and sets a foundation for the required explanatory control mechanisms that evolve and expand a more detailed model of multi-dimensional slacklining and human functional movement. Such a model facilitates a more complete understanding of existing performance and rehabilitation applications that opens the potential for future applications into broader areas of movement in diverse fields including prostheses, automation and machine-learning related to movement phenotypes.",2021,World journal of orthopedics,10.5312/wjo.v12.i6.360,2021-06-18,Charles Philip Gabel; Bernard Guy; Hamid Reza Mokhtarinia; Markus Melloh,Balance; Human movement; Model; Neuromechanics; Rehabilitation; Slacklining,0.11138610075116559,0.06655681449364832,True
33816143,Bibliometric analysis of research on the effects of human immunodeficiency virus in orthopaedic and trauma surgery.,"BACKGROUND: There is little research investigating how human immunodeficiency virus (HIV) affects outcomes in orthopaedic surgery. With advances in treatment, HIV has become a chronic health problem and the chance of orthopaedic surgeons encountering it in clinical practice is increasing. AIM: To ascertain the quantity and quality of peer-reviewed publications in orthopaedic journals about HIV. METHODS: A search of the Web of Science database was carried out, identifying any articles relating to HIV published in orthopaedic journals. These were assessed for geographic origin and level of evidence. RESULTS: Of 48.7% of orthopaedic journals listed on the Web of Science database had published articles relating to HIV. There were 168 articles about HIV in orthopaedic journals with only 40.5% ( n = 68) published in the time frame we analysed (January 2007 to September 2017). Very few articles came from low-income countries and any articles published from that setting were collaborations. All of the articles were low level of evidence. CONCLUSION: There is a need for more high level orthopaedic and trauma research investigating the effects of HIV, particularly research from low-income countries, where higher level research will help to guide improvements in their treatment of its musculoskeletal manifestations and complications.",2021,World journal of orthopedics,10.5312/wjo.v12.i3.169,2021-03-18,Ciaran Brennan; Maritz Laubscher; Sithombo Maqungo; Simon Matthew Graham,Analysis; Bibliometric analysis; Human immunodeficiency virus; Orthopaedic; Research,0.6347328754335942,0.12255892819776062,True
33816137,COVID-19 and its effects upon orthopaedic surgery: The Trinidad and Tobago experience.,"The World Health Organisation (WHO) declared coronavirus disease 2019 (COVID-19) a pandemic on March 11, 2020. COVID-19 is not the first infectious disease to affect Trinidad and Tobago. The country has faced outbreaks of both Chikungunya and Zika virus in 2014 and 2016 respectively. The viral pandemic is predicted to have a significant impact upon all countries, but the healthcare services in a developing country are especially vulnerable. The Government of Trinidad and Tobago swiftly established a parallel healthcare system to isolate and treat suspected and confirmed cases of COVID-19. Strick 'lockdown' orders, office closures, social distancing and face mask usage recommendation were implemented following advice from the WHO. This approach has seen Trinidad and Tobago emerge from the second wave of infections, with the most recent Oxford COVID-19 Government Response Tracker report indicating a favourable risk of openness index for the country. The effects of the pandemic on the orthopaedic services in the public and private healthcare systems show significant differences. Constrained by shortages in personal protective equipment and inadequate testing facilities, the public system moved into emergency mode prioritizing the care of urgent and critical cases. Private healthcare driven more by economic considerations, quickly instituted widespread safety measures to ensure that the clinics remained open and elective surgery was not interrupted. Orthopaedic teaching at The University of the West Indies was quickly migrated to an online platform to facilitate both medical students and residents. The Caribbean Association of Orthopedic Surgeons through its frequent virtual meetings provided a forum for continuing education and social interaction amongst colleagues. The pandemic has disrupted our daily routines leading to unparalleled changes to our lives and livelihoods. Many of these changes will remain long after the pandemic is over, permanently transforming the practice of orthopaedics.",2021,World journal of orthopedics,10.5312/wjo.v12.i3.94,2021-03-18,Marlon Meredith Mencia; Raakesh Goalan,COVID-19; Coronavirus; Orthopaedics; The Caribbean association of orthopaedic surgeons; Trinidad and Tobago; University of the West Indies,0.200029921845886,0.12359121167364123,True
33614424,New Year's greeting and overview of World Journal of Orthopedics in 2021.,"On behalf of the Editorial Office of World Journal of Orthopedics ( WJO ), we extend our sincere gratitude to our authors, subscribers, readers, Editorial Board members, and peer reviewers, thanking each and every one for their contributions to WJO in 2020 and with wishes for a Happy New Year. It was the support of all our Editorial Board members and peer reviewers that allowed the Baishideng Publishing Group Inc to successfully carry out the complete peer review, editing and publishing processes for WJO in 2020. We have analyzed the data of WJO 's manuscript submissions and article publications in 2020, the invited manuscripts for 2021, manuscript peer review, composition of Editorial Board, and citation of WJO 's articles, and present the findings here. We expect to be even more productive and to further raise the academic rank of WJO in 2021.",2021,World journal of orthopedics,10.5312/wjo.v12.i2.56,2021-02-18,Jin-Lei Wang; Massimiliano Leigheb,Acknowledgments; Editorial Board; Journal development; New Year's message; World Journal of Orthopedics,0.7121867713677479,0.23018265833085214,True
33520679,"Hello, can you hear me? Orthopaedic clinic telephone consultations in the COVID-19 era- a patient and clinician perspective.","BACKGROUND: The coronavirus disease 2019 (COVID-19) pandemic has resulted in seismic changes in healthcare delivery. As a result of this, hospital footfall required to be reduced due to increased risk of transmission of infection. To ensure patients can safely access healthcare, we introduced orthopaedic clinic telephone consultations in our busy district general hospital. AIM: To investigate patients' and clinicians' perspective of telephone consultations during COVID-19, and whether this method of consultation could be a viable option in the post- pandemic future. METHODS: This is a single centre, prospective study conducted in a busy National Health Service district general hospital. In May 2020, 100 non- consecutive adult patients were contacted by independent investigators within 48 h of their orthopaedic clinic telephone consultation to complete a telephone satisfaction questionnaire. The questions assessed satisfaction regarding various aspects of the consultation including overall satisfaction and willingness to use this approach long term. Satisfaction and perspective of 25 clinicians conducting these telephone consultations was also assessed via an online survey tool. RESULTS: 93% of patients were overall satisfied with telephone consultations and 79% were willing to continue this method of consultation post- pandemic. Patients found telephone consultations to reduce personal cost and inconvenience associated with attending a hospital appointment. 72% of clinicians reported overall satisfaction with this service and 80% agreed that telephone consultations should be used in the future. The majority found it less laborious in time and administration in comparison to face to face consultations. Patients and clinicians expressed their desire for video consultations as a method of further improving their experience with remote consultations. CONCLUSION: Our study has shown that telephone consultations are a safe and rapid method of adaptation to the COVID-19 pandemic, achieving the aim of reducing hospital footfall. This method of consultation has resulted in immense clinician and patient satisfaction. Our findings suggest that this tool has benefits in post pandemic healthcare delivery. It has also highlighted that telephone consultations can act as a steppingstone to the introduction of the more complex platform of video consulting.",2021,World journal of orthopedics,10.5312/wjo.v12.i1.24,2021-01-18,Anuhya Vusirikala; David Ensor; Ajay K Asokan; Alvin Jx Lee; Ravi Ray; Dimitrios Tsekes; John Edwin,COVID-19; Clinician perspective; Orthopaedic clinic; Patient perspective; Patient satisfaction; Telephone consultation,0.19284112322405542,0.07662172454031457,True
33269216,Proximal fibular osteotomy: Systematic review on its outcomes.,"BACKGROUND: The morbidity and burden of knee osteoarthritis affecting millions of lives worldwide has created a constant pursuit in finding the ideal treatment for knee osteoarthritis. There has been a paradigm shift in the surgical treatment of osteoarthritis ever since the initial description of Volkmann's tibial osteotomy. This review focuses on one such recent procedure, the proximal fibular osteotomy (PFO) for medial compartment knee osteoarthritis. This review encompasses the history, evidence, risk factors, outcomes and technical considerations of PFO. AIM: To understand the evidence and its techniques, and whether this could be an alternative solution to the problem of knee osteoarthritis in the developing world. METHODS: The phrases ""proximal fibular osteotomy"" and ""knee osteoarthritis"" were searched (date of search December 20, 2019) on PubMed to identify articles evaluating the biomechanical and clinical outcomes of PFO in patients with knee osteoarthritis. A total of 258 were retrieved. After reviewing the summary of the texts, 22 articles written in English were marked for abstract review. Articles that were case studies or cadaver experiments were excluded. The abstracts of the remaining articles were read, and only those that focused on the history, outcomes of case studies and technical considerations of PFO were included in the review. A total of 12 articles were included in this review. RESULTS: At least six studies reported improvement in the visual analogue scale(VAS) from the average preoperative VAS score [6.32, 95% confidence interval (CI) = (4.05, 8.59)] to average postoperative VAS score [1.23, 95%CI: (-1.20, 3.71)], which was statistically significant. Similarly, the American Knee Society Score (KSS) functional score improved from an average preoperative KSS functional score [43.11, 95%CI: (37.83, 48.38)] to postoperative KSS functional score [66.145, 95%CI: (61.94, 70.35)], which was statistically significant. The femorotibial angle improved by around 7 º , and the hip knee ankle angle improved by around 6 º . CONCLUSION: With the existing data, it seems that PFO is a viable option for treating medial joint osteoarthritis in selected patients. Long term outcome studies and progression of disease pathology are some of the important parameters that need to be addressed by use of multicenter randomized controlled trials.",2020,World journal of orthopedics,10.5312/wjo.v11.i11.499,2020-11-18,Munis Ashraf; Prabhudev Prasad Purudappa; Vishaal Sakthivelnathan; Senthilnathan Sambandam; Varatharaj Mounsamy,Functional outcome; High tibial osteotomy; Knee osteoarthritis; Orthopedic; Proximal fibular osteotomy,0.551177654150295,0.1374224367021528,True
32405473,Kitesurf injury trauma evaluation study: A prospective cohort study evaluating kitesurf injuries.,"BACKGROUND: Kitesurfing is an increasingly popular and potentially dangerous extreme water sport. We hypothesized that kitesurfing has a higher injury rate than other (contact) sports and that the minority of injuries are severe. AIM: To investigate the incidence and epidemiology of kitesurfing injuries in a Dutch cohort during a complete kitesurfing season. METHODS: Injury data of 194 kitesurfers of various skill levels, riding styles and age were surveyed prospectively during a full kitesurf season. The participants were recruited through the Dutch national kitesurf association, social media, local websites and kitesurf schools. Participants completed digital questionnaires monthly. The amount of time kitesurfing was registered along with all sustained injuries. If an injury was reported, an additional questionnaire explored the type of injury, injury location, severity and the circumstances under which the injury occurred. RESULTS: The mean age of participants was 31 years (range, 13-59) and the majority of the study population was male (74.2%). A total of 177 injuries were sustained during 16816 kitesurf hours. The calculated injury rate was 10.5 injuries per 1000 h of kitesurfing. The most common injuries were cuts and abrasions (25.4%), followed by contusions (19.8%), joint sprains (17.5%) and muscle sprains (10.2%). The foot and ankle were the most common site of injury (31.8%), followed by the knee (14.1%) and hand and wrist (10.2%). Most injuries were reported to occur during a trick or jump. Although the majority of injuries were mild, severe injuries like an anterior cruciate ligament tear, a lumbar spine fracture, a bimalleolar ankle fracture and an eardrum rupture were reported. CONCLUSION: The injury rate of kitesurfing is in the range of other popular (contact) sports. Most injuries are relatively mild, although kitesurfing has the potential to cause serious injuries.",2020,World journal of orthopedics,10.5312/wjo.v11.i4.243,2020-04-18,Christiaan Ja van Bergen; Rik Ik Weber; Tim Kraal; Gino Mmj Kerkhoffs; Daniël Haverkamp,Epidemiology; Extreme sports; Injuries; Kite boarding; Sports medicine; Water sports,0.21125687311400693,0.08818167013105022,True
32280607,Analysis of electrocautery smoke released from the tissues frequently cut in orthopedic surgeries.,"BACKGROUND: Electrosurgical smoke could be different by the device of cutting or the type of tissue that is being cut. AIM: To analyze the electrocautery smoke released from the tissues that are frequently cut in orthopedic surgeries. METHODS: The released smoke from electrocautery of five different tissue types (meniscus, ligament, adipose, muscle, and synovium) of five patients who underwent total knee arthroplasty were collected and analyzed for volatile organic compounds (VOCs) and 27 candidate polycyclic aromatic hydrocarbons ( n = 25). Surgical smoke was produced with an electrocautery device for 4 min. RESULTS: None of the 27 evaluated polycyclic aromatic hydrocarbons compounds were detectable in electrocautery smoke collected from the surgical cutting of the different tissues. The number and identity of detected VOCs were similar between the patients but not between tissue types. The number of detected VOCs was the highest in synovial tissue ( n = 21) and the lowest in the meniscus and adipose tissue ( n = 12). ‏The number of toxic and/or carcinogenic VOCs were the most in the muscle and meniscus tissues (Toluene, Ethylbenzene, and Styrene). No toxic and/or carcinogenic VOCs were identified in the ligament and adipose tissue. CONCLUSION: Meniscus and muscle tissue are associated with the highest number of toxic and/or carcinogenic VOCs. Therefore, we recommend that surgeons avoiding the electrocautery of these tissues.",2020,World journal of orthopedics,10.5312/wjo.v11.i3.177,2020-03-18,Ali Yeganeh; Mikaiel Hajializade; Alireza Pahlevan Sabagh; Babak Athari; Mahbobeh Jamshidi; Mehdi Moghtadaei,Electrocautery smoke; Polycyclic aromatic hydrocarbons; Surgeon caution; Volatile organic compounds,0.21246952137684477,0.08948691767918682,True
31966971,Rapid spontaneous resolution of lumbar ganglion cysts: A case report.,"BACKGROUND: To discuss the rare event of spontaneous resolution of a lumbar ganglion cyst, a personal case report and 25 cases culled from the literature were described in detail. We focused on demographic, classification, clinical and radiological findings, treatment, outcome and radiological resolution. CASE SUMMARY: A 51-year-old man presented to our observation with complaints of low back and right leg pain. Lumbar magnetic resonance imaging (MRI). showed a L4-L5 ganglion cyst. The patient was referred to medical therapy and bracing. After 4 wk, he showed a complete resolution of pain. The complete spontaneous resolution of the cyst was demonstrated by the followed-up MRI. CONCLUSION: Spontaneous resolution of lumbar ganglion is very rare and only 26 cases, including ours, were reported in literature. Different degrees of biomechanical impairment seem to play a fundamental role in the pathogenesis. Related symptoms are essentially represented by low back and/or radicular pain, without significant neurological disorders. Anti-inflammatory drugs, light unloading exercises and brace could be recommended to administrated pain and decrease facet loads. Mean time for clinical improvement was 7 mo, while MRI disappearance occurred in an average time of 11 mo. Therefore, surgery should be applied when conservative treatment, prolonged at least 6 mo, fails.",2020,World journal of orthopedics,10.5312/wjo.v11.i1.68,2020-01-18,Vito Chiarella; Alessandro Ramieri; Marco Giugliano; Maurizio Domenicucci,Case report; Conservative treatment; Lumbar ganglion cyst; Radiological disappearance; Spontaneous resolution,0.2035726546444813,0.09058203674279483,True
29312846,Role of fast-setting cements in arthroplasty: A comparative analysis of characteristics.,"AIM: To evaluate the behaviour of two fast-setting polymethylmethacrylate (PMMA) cements CMW ® 2G and Palacos ® fast R + G, as reference: Standard-setting Palacos ® R + G. METHODS: The fast-setting cements CMW ® 2G and Palacos ® fast R + G were studied, using standard-setting high viscosity Palacos ® R + G as a reference. Eleven units (of two batch numbers) of each cement were tested. All cements were mixed as specified by the manufacturer and analysed on the following parameters: Handling properties (mixing, waiting, working and hardening phase) according to Kuehn, Mechanical properties according to ISO 5833 and DIN 53435, Fatigue strength according to ISO 16402, Benzoyl Peroxide (BPO) - Content by titration, powder/liquid-ratio by weighing, antibiotic elution profile by High Performance Liquid Chromatography. All tests were done in an acclimatised laboratory with temperatures set at 23.5 °C ± 0.5 °C and a humidity of > 40%. RESULTS: Palacos ® fast R + G showed slightly shorter handling properties (doughing, hardening phase, n = 12) than CMW ® 2G, allowing to reduce operative time and to optimise cemented cup implantation. Data of the quasistatic properties of ISO 5833 and DIN 53435 of both cements tested was comparable. The ISO compressive strength (MPa) of Palacos ® fast R + G was significantly higher than CMW ® 2G, resulting in ANOVA ( P < 0.01) and two sample t -test ( P < 0.01) at 0.05 level of significance ( n = 20). Palacos ® fast R + G showed a higher fatigue strength of about 18% mean (ISO 16402) of 15.3 MPa instead of 13.0 MPa for CMW ® 2G ( n = 5 × 10 6 cycles). Palacos ® fast R + G and CMW ® 2G differed only by 0.11% ( n = 6) with the former having the higher content. The BPO-content of both cements were therefore comparable. CMW ® 2G had a powder/liquid ratio of 2:1, Palacos ® fast R + G of 2.550:1 due to a higher powder content. Despite its higher gentamicin content, CMW ® 2G showed a significantly lower antibiotic elution over time than Palacos ® fast R + G ( n = 3). CONCLUSION: Both cements are compliant with international standards and are highly suitable for their specified surgical indications, affording a time-saving measure without detriment to the mechanical properties.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.881,2017-12-18,Neil Ayron Caraan; Reinhard Windhager; Jason Webb; Nadine Zentgraf; Klaus-Dieter Kuehn,Antibiotic; Arthroplasty; Elution; Fast-setting; Fatigue; Polymethylmethacrylate; Viscosity,0.07329803188128722,0.05433875041331405,True
29184756,Balance control during gait initiation: State-of-the-art and research perspectives.,"It is well known that balance control is affected by aging, neurological and orthopedic conditions. Poor balance control during gait and postural maintenance are associated with disability, falls and increased mortality. Gait initiation - the transient period between the quiet standing posture and steady state walking - is a functional task that is classically used in the literature to investigate how the central nervous system (CNS) controls balance during a whole-body movement involving change in the base of support dimensions and center of mass progression. Understanding how the CNS in able-bodied subjects exerts this control during such a challenging task is a pre-requisite to identifying motor disorders in populations with specific impairments of the postural system. It may also provide clinicians with objective measures to assess the efficiency of rehabilitation programs and better target interventions according to individual impairments. The present review thus proposes a state-of-the-art analysis on: (1) the balance control mechanisms in play during gait initiation in able bodied subjects and in the case of some frail populations; and (2) the biomechanical parameters used in the literature to quantify dynamic stability during gait initiation. Balance control mechanisms reviewed in this article included anticipatory postural adjustments, stance leg stiffness, foot placement, lateral ankle strategy, swing foot strike pattern and vertical center of mass braking. Based on this review, the following viewpoints were put forward: (1) dynamic stability during gait initiation may share a principle of homeostatic regulation similar to most physiological variables, where separate mechanisms need to be coordinated to ensure stabilization of vital variables, and consequently; and (2) rehabilitation interventions which focus on separate or isolated components of posture, balance, or gait may limit the effectiveness of current clinical practices.",2017,World journal of orthopedics,10.5312/wjo.v8.i11.815,2017-11-18,Eric Yiou; Teddy Caderby; Arnaud Delafontaine; Paul Fourcade; Jean-Louis Honeine,Anticipatory postural adjustments; Balance control; Biomechanics; Dynamic stability; Foot placement; Foot strike pattern; Gait initiation; Lateral ankle strategy; Leg stiffness; Vertical center of mass braking,0.19152242967060698,0.10849226969301774,True
29094011,Scaffolds based therapy for osteochondral lesions of the talus: A systematic review.,"AIM: To clarify the effectiveness of scaffold-based therapy for osteochondral lesions of the talus (OLT). METHODS: A systematic search of MEDLINE and EMBASE databases was performed during August 2016 and updated in January 2017. Included studies were evaluated with regard to the level of evidence (LOE) and quality of evidence (QOE) using the Modified Coleman Methodology Score. Variable reporting outcome data, clinical outcomes, and the percentage of patients who returned to sport at previous level were also evaluated. RESULTS: Twenty-eight studies for a total of 897 ankles were included; 96% were either LOE III or IV. Studies were designated as either of poor or fair quality. There were 30 treatment groups reporting six different scaffold repair techniques: 13 matrix-induced autologous chondrocyte transplantation (MACT), nine bone marrow derived cell transplantation (BMDCT), four autologous matrix-induced chondrogeneis (AMIC), and four studies of other techniques. The categories of general demographics (93%) and patient-reported outcome data (85%) were well reported. Study design (73%), imaging data (73%), clinical variables (49%), and patient history (30%) were also included. The weighted mean American Orthopaedic Foot and Ankle Society (AOFAS) score at final follow-up was: 86.7 in MACT, 88.2 in BMDCT, and 82.3 in AMIC. Eight studies reported that a weighted mean of 68.3% of patients returned to a previous level of sport activity. CONCLUSION: Scaffold-based therapy for OLT may produce favorable clinical outcomes, but low LOE, poor QOE, and variability of the data have confounded the effectiveness of this treatment.",2017,World journal of orthopedics,10.5312/wjo.v8.i10.798,2017-10-18,Yoshiharu Shimozono; Youichi Yasui; Andrew W Ross; Wataru Miyamoto; John G Kennedy,Ankle; Cartilage; Scaffold; Systematic review; Talar osteochondral lesion,0.5591478458161401,0.11655381438636976,True
28660144,Worldwide orthopaedic research activity 2010-2014: Publication rates in the top 15 orthopaedic journals related to population size and gross domestic product.,"AIM: To perform a bibliometric analysis of publications rates in orthopedics in the top 15 orthopaedic journals. METHODS: Based on their 2015 impact factor, the fifteen highest ranked orthopaedic journals between January 2010 and December 2014 were used to establish the total number of publications; cumulative impact factor points (IF) per country were determined, and normalized to population size, GDP, and GDP/capita, comparison to the median country output and the global leader. RESULTS: Twenty-three thousand and twenty-one orthopaedic articles were published, with 66 countries publishing. The United States had 8149 publications, followed by the United Kingdom (1644) and Japan (1467). The highest IF was achieved by the United States (24744), United Kingdom (4776), and Japan (4053). Normalized by population size Switzerland lead. Normalized by GDP, Croatia was the top achiever. Adjusting GDP/capita, for publications and IF, China, India, and the United States were the leaders. Adjusting for population size and GDP, 28 countries achieved numbers of publications to be considered at least equivalent with the median academic output. Adjusting GDP/capita only China and India reached the number of publications to be considered equivalent to the current global leader, the United States. CONCLUSION: Five countries were responsible for 60% of the orthopaedic research output over this 5-year period. After correcting for GDP/capita, only 28 of 66 countries achieved a publication rate equivalent to the median country. The United States, United Kingdom, South Korea, Japan, and Germany were the top five countries for both publication totals and cumulative impact factor points.",2017,World journal of orthopedics,10.5312/wjo.v8.i6.514,2017-06-18,Erik Hohmann; Vaida Glatt; Kevin Tetsworth,Bibliometrics; Impact factor; Orthopedic surgery; Publication productivity,0.5506536495425425,0.11540360440626259,True
28660138,Emergent reintubation following elective cervical surgery: A case series.,"AIM: To review cases of emergent reintubation after cervical surgery. METHODS: Patients who were emergently intubated in the post-operative period following cervical surgery were identified. The patients' prospectively documented demographic parameters, medical history and clinical symptoms were ascertained. Pre-operative radiographs were examined for the extent of their pathology. The details of the operative procedure were discerned. RESULTS: Eight hundred and eighty patients received anterior- or combined anterior-posterior cervical surgery from 2008-2013. Nine patients (1.02%) required emergent reintubation. The interval between extubation to reintubation was 6.2 h [1-12]. Patients were kept intubated after reintubation for 2.3 d [2-3]. Seven patients displayed moderate postoperative edema. One patient was diagnosed with a compressive hematoma which was subsequently evacuated in the OR. Another patient was diagnosed with a pulmonary effusion and treated with diuretics. One patient received a late debridement for an infected hematoma. Six patients reported residual symptoms and three patients made a complete recovery. CONCLUSION: Respiratory compromise is a rare but potentially life threatening complication following cervical surgery. Patients at increased risk should be monitored closely for extended periods of time post-operatively. If the airway is restored adequately in a timely manner through emergent re-intubation, the outcome of the patients is generally favorable.",2017,World journal of orthopedics,10.5312/wjo.v8.i6.465,2017-06-18,Joshua Schroeder; Stephan N Salzmann; Alexander P Hughes; James D Beckman; Jennifer Shue; Federico P Girardi,Airway compromise; Cervical surgery; Complication; Hematoma; Reintubation,0.156543214972363,0.07803099438053229,True
28473959,"Effect of a specialized injury prevention program on static balance, dynamic balance and kicking accuracy of young soccer players.","AIM: To study the effect of balance intervention program using the ""FIFA 11+"" program on static and dynamic balance and kicking accuracy of young soccer players. METHODS: Twenty young soccer players were allocated to experimental ( n = 10) or control ( n = 10) groups. The experimental group performed the ""FIFA 11+"" program three times a week for six weeks. The control group performed their normal warm-up routine. The primary outcomes were measured pre and post intervention, and assessed kicking accuracy, static balance and dynamic balance. RESULTS: No differences were found in kicking accuracy following intervention, for both groups, however, static balance improved significantly among the experimental group with significant interaction with the control group, and with high effect size. In addition, the dynamic balance of the left leg of the experimental group, with medium effect size for interaction between groups. CONCLUSION: The large effect size of balance improvement that was observed following six weeks of intervention sessions, implies that soccer trainers and coaches should consider the inclusion of ""FIFA 11+"" as components of programs aimed at improving balance ability/control in young soccer players, as improvement in balance abilities may prevent injuries.",2017,World journal of orthopedics,10.5312/wjo.v8.i4.317,2017-04-18,Ayelet Dunsky; Ido Barzilay; Orly Fox,Balance; Injury prevention; Kicking accuracy; Soccer; Warm-up,0.19704280371069735,0.06307144825521764,True
28361018,Spinal alignment evolution with age: A prospective gait analysis study.,"AIM: To describe, using gait analysis, the development of spinal motion in the growing child. METHODS: Thirty-six healthy children aged from 3 to 16 years old were included in this study for a gait analysis (9 m-walk). Various kinematic parameters were recorded and analyzed such as thoracic angle (TA), lumbar angle (LA) and sagittal vertical axis (SVA). The kinetic parameters were the net reaction moments (N.m/kg) at the thoracolumbar and lumbosacral junctions. RESULTS: TA and LA curves were not statistically correlated to the age (respectively, P = 0.32 and P = 0.41). SVA increased significantly with age ( P < 0.001). Moments in sagittal plane at the lumbosacral junction were statistically correlated to the age ( P = 0.003), underlining the fact that sagittal mechanical constraints at the lumbosacral junction increase with age. Moments in transversal plane at the thoracolumbar and lumbosacral junctions were statistically correlated to the age ( P = 0.0002 and P = 0.0006), revealing that transversal mechanical constraints decrease with age. CONCLUSION: The kinetic analysis showed that during growth, a decrease of torsional constraint occurs while an increase of sagittal constraint is observed. These changes in spine biomechanics are related to the crucial role of the trunk for bipedalism acquisition, allowing stabilization despite lower limbs immaturity. With the acquisition of mature gait, the spine will mainly undergo constraints in the sagittal plane.",2017,World journal of orthopedics,10.5312/wjo.v8.i3.256,2017-03-18,Sébastien Pesenti; Benjamin Blondel; Emilie Peltier; Elke Viehweger; Vincent Pomero; Guillaume Authier; Stéphane Fuentes; Jean-Luc Jouve,Gait analysis; Sagittal balance; Spine biomechanics; Spine growth; Thorcic kyphosis,0.21116363884000172,0.08280981442247681,True
28032039,Glomus tumors of the fingers: Expression of vascular endothelial growth factor.,"Glomus tumors are uncommon, benign, small neurovascular neoplasms derived from glomus bodies in the reticular dermis. Glomus bodies are found throughout the body to regulate body temperature and skin circulation; however, they are concentrated in the fingers and the sole of the foot. The typical presentation is a solitary nodule in the subungual or periungual area of the distal phalanx. The primary treatment of choice is surgical removal. We investigated expression of vascular endothelial growth factor (VEGF) using immunohistochemistry in glomus tumors of the fingers. All five glomus tumor samples were positive for VEGF expression. VEGF immunoreactivity was largely localized to the cytoplasm of tumor cells, suggesting a contribution of VEGF to the vascularization of glomus tumors.",2016,World journal of orthopedics,10.5312/wjo.v7.i12.843,2016-12-18,Sittisak Honsawek; Pravit Kitidumrongsook; Pobe Luangjarmekorn; Kawee Pataradool; Voranuch Thanakit; Adisorn Patradul,Fingers; Glomus tumors; Vascular endothelial growth factor,0.08792268906500295,0.07125315413092878,True
